address,expected_group,group_kind,family,role,label_strength,ip_behaviour_class,expected_elevated_features
bc1qvjpg72yt6me7r84ve5dyxa0rxtle5zv3xsexqn,C-12,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qvjx0lxxxnakwxf93k8a3zhavhmkeh77u068sxa,,none,A,background,weak,stable,
bc1qvk0f6skpkwuncc0yljpwyeafldff7c5urn52qd,,none,A,background,weak,stable,
bc1qvk2aqtyhmkmcp0uwefadg3lyzcdvvlwjzrcngd,,none,A,background,weak,stable,
bc1qvk2cucga5yhsp6m6c9uqux7jmxm9hzzdcgl6lz,,none,A,background,weak,stable,
bc1qvk2zuej3423ad8j5c53hn3m002qmkjcwl82xrs,,none,A,background,weak,stable,
bc1qvk3z74ddz2jz47d3k7j0mj6yg4sl642vakm6r4,,none,A,background,weak,stable,
bc1qvk3z74ddz2jz47d3k7j0mj6yg4sl642vakm6r4,H-03,dense_community,H,scenario_core,weak,stable,graph
bc1qvk4fwj277zdgww83et730rwaad4agvdlc8hq7c,,none,A,background,weak,stable,
bc1qvk7dktt60n2drk8lz0f8dq06xsfsdldyhyycfk,,none,A,background,weak,stable,
bc1qvk7dktt60n2drk8lz0f8dq06xsfsdldyhyycfk,B-01,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qvk7dktt60n2drk8lz0f8dq06xsfsdldyhyycfk,H-01,dense_community,H,scenario_core,weak,stable,graph
bc1qvk8cplmwq4pj9nz83s4quhtt0ft7ey5wgumc8h,,none,A,background,weak,stable,
bc1qvkc7vetgqz68fq7r4eeh6rsqwkdyqk0afuh4q3,,none,A,background,weak,stable,
bc1qvkh53583spkxfku9sdwmkzfw8ph92kju2nuuad,,none,A,background,weak,stable,
bc1qvklf5upr0fnh9j0w7vge9456dn63x38cdcatp0,,none,A,background,weak,stable,
bc1qvklf5upr0fnh9j0w7vge9456dn63x38cdcatp0,D-11,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qvkn9u24pzs3hck2whqsgjdm3fm675zdd95ran9,,none,A,background,weak,stable,
bc1qvkrwpnjuz95wrzw8gpdqcktahx7dwnuktk4mm4,,none,A,background,weak,stable,
bc1qvkylr98saxe095z25v93qtfh4wf5e8gguc9plf,,none,A,background,weak,stable,
bc1qvkyxpgchte9jhexq7ul8cuw9xh7rf3rj4hu8pf,,none,A,background,weak,stable,
bc1qvl2wfqh0nlv3gq2nkjduy9hswq8qvd63lvguwn,,none,A,background,weak,stable,
bc1qvl3w0fgm3xfrw58k6d0n23rcc7qup4cy38ltay,,none,A,background,weak,stable,
bc1qvl5jcfvxjkluh47s0tr8cvklgchgudrfxaq4pl,,none,A,background,weak,stable,
bc1qvl5p8kcy46wvwa4g9gyyrpap6cuqcgah8puut8,,none,A,background,weak,stable,
bc1qvl5p8kcy46wvwa4g9gyyrpap6cuqcgah8puut8,H-02,dense_community,H,scenario_core,weak,stable,graph
bc1qvl7sztrm5n9wlkmcmdk65h065shh5wzrmfp8a8,,none,A,background,weak,stable,
bc1qvl926fknpuhuvak2fy5atfsdqxht37yp3laan4,,none,A,background,weak,stable,
bc1qvlcxgyx8tvzl6d9hclg328f8yakpy02kstwvxd,,none,A,background,weak,stable,
bc1qvlgs0m0wv4lenzkj6s0p6xhaf6zz09yf8yf8sj,,none,A,background,weak,stable,
bc1qvlrd2lwhw890rwaaewk2jz5ry7gvgkffdn8gs0,,none,A,background,weak,stable,
bc1qvlrd2lwhw890rwaaewk2jz5ry7gvgkffdn8gs0,B-08,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qvlxlu5n9eezezw4ahw5kpjuxul793l7ud9fw36,,none,A,background,weak,stable,
bc1qvlyn8rkgpc4cwff7rredphu7qvwe7r7vadtknt,,none,A,background,weak,stable,
bc1qvm54448yaf99xfacnwd79gl2zs0vt8qc804azt,,none,A,background,weak,stable,
bc1qvm63sw0pjfgqfyg6379c3kqh9vpydeqcu4zxw7,,none,A,background,weak,stable,
bc1qvm6hawcucxydxzkldgsa3gkvptn9m6mqy8kd6v,,none,A,background,weak,stable,
bc1qvmfeucelgds3l6g6229v9jszumzppvh45hs70k,,none,A,background,weak,stable,
bc1qvmgeaqe87mzwshsw7tjukz4e6qsaxr8cud5w0m,,none,A,background,weak,stable,
bc1qvmgeaqe87mzwshsw7tjukz4e6qsaxr8cud5w0m,B-12,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qvmh95mrlanstdf3fqf455qqksrz2lt9y5j3dw7,,none,A,background,weak,stable,
bc1qvmh95mrlanstdf3fqf455qqksrz2lt9y5j3dw7,D-04,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qvmhxqyk6kn6eu8nrng8fg7g3hptmg25gwjjfl8,,none,A,background,weak,stable,
bc1qvmhxqyk6kn6eu8nrng8fg7g3hptmg25gwjjfl8,G-01,scenario_instance,G,scenario_core,strong,churning,network
bc1qvmhy3d0nc0432z7me2zmm049596rv3dxqquxj7,,none,A,background,weak,stable,
bc1qvmkhqy39dwsk5qr8a74wctdnmr2ar94fxfdk0f,,none,A,background,weak,stable,
bc1qvmkhqy39dwsk5qr8a74wctdnmr2ar94fxfdk0f,B-09,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qvmluzxtte02ucxlxa7aa0sgz2smnhya87kq0vl,,none,A,background,weak,stable,
bc1qvmmjj0sdw5d9n8a3dw6yagy4f8jcjg0c79u8w4,,none,A,background,weak,stable,
bc1qvmr7up2tqf3gdw6724ehe08u3hncrv4et44u98,,none,A,background,weak,stable,
bc1qvmshaw5865le4uqmu46x846dc49gf9sv68zyrt,,none,A,background,weak,stable,
bc1qvmux2mk97erkvj9u9vncm57g4m0v348s9dm5vu,,none,A,background,weak,stable,
bc1qvmxc52xx6cp5fw5p0rttqm0jax2tg63cygm98y,,none,A,background,weak,stable,
bc1qvmxrlskunxuk49dcta3deaucd58hnwghzsczwr,,none,A,background,weak,stable,
bc1qvn0xcd6klu9vd2ghh0pdjyy5z9qvwknhf3xqy8,,none,A,background,weak,stable,
bc1qvn0xcd6klu9vd2ghh0pdjyy5z9qvwknhf3xqy8,B-13,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qvn4ga5k07mymll2tpjc0xzkxdj9vphh96l0eje,,none,A,background,weak,stable,
bc1qvn4ga5k07mymll2tpjc0xzkxdj9vphh96l0eje,B-12,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qvn6wva3wwntf2fvx4yy3kt55vhyy6vj6nuj5kq,,none,A,background,weak,stable,
bc1qvn6wva3wwntf2fvx4yy3kt55vhyy6vj6nuj5kq,D-14,scenario_instance,D,scenario_core,weak,stable,"flow,transaction,temporal"
bc1qvn73v3m0zsntz657p6cqgntc7tmstxlvm8jncp,,none,A,background,weak,stable,
bc1qvn7r039dk08ml5lc752qt67u6h275f3nlvwhqc,,none,A,background,weak,stable,
bc1qvn7r039dk08ml5lc752qt67u6h275f3nlvwhqc,G-09,scenario_instance,G,scenario_core,weak,churning,network
bc1qvn80uv5sq775tv02rx3j4u8zku00rywvqxnw56,,none,A,background,weak,stable,
bc1qvna6hdprfr3lctk8k3lv936g9x7k8zh5zrmttv,,none,A,background,weak,stable,
bc1qvnjkl2eq9uul6e7leu0ku5uymqknyxkfcgzypw,,none,A,background,weak,stable,
bc1qvnpx2n6v9ws94plr9d4nnn26w3u2x9jxfypwma,,none,A,background,weak,stable,
bc1qvnycr4h4jse22ma4zudcdgec38d5ks6lhjj9en,,none,A,background,weak,stable,
bc1qvp9zu72lqwct98vzsa5mz0qz6c2hctqk9uezmr,,none,A,background,weak,stable,
bc1qvpc4s40me38rwnm5u2ryta8ptghvf89qjc0jqx,,none,A,background,weak,stable,
bc1qvpc4s40me38rwnm5u2ryta8ptghvf89qjc0jqx,D-08,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qvpc684t42w5tyl0vv4ft4e5kj5mlhx059ht260,,none,A,background,weak,stable,
bc1qvpc7wvvqzf9rp4c2vvlcu2p9p55jaq0lz2q647,,none,A,background,weak,stable,
bc1qvpf84tm7m53g8hqmvzgrka9ducmvvwdtaggqkx,,none,A,background,weak,stable,
bc1qvpgmmd2vtm7cj592d43vjel7ueu40h5403ejn3,,none,A,background,weak,stable,
bc1qvpgmmd2vtm7cj592d43vjel7ueu40h5403ejn3,B-01,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qvpgnx2kv9m4x2hgpygedrspnvxm4nytcj5dtnq,,none,A,background,weak,stable,
bc1qvpgxvv43cry4ugyfhdjgmtzf5ze9cs3l6u2rx0,,none,A,background,weak,stable,
bc1qvpl56s4h8c5rw9q48aq04qdw25hvra3wmnk4kl,,none,A,background,weak,stable,
bc1qvpnps6mzkdhnngjlurr8rwqyp5eumhey0k5pzp,,none,A,background,weak,stable,
bc1qvppr5dknetjaeaypsl29s5u5nkxqnt2rvy2vxh,,none,A,background,weak,stable,
bc1qvppr5dknetjaeaypsl29s5u5nkxqnt2rvy2vxh,C-09,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qvprndyn3vt0j4fsfjatmu2wu4nsv70pkcv8xpc,,none,A,background,weak,stable,
bc1qvprndyn3vt0j4fsfjatmu2wu4nsv70pkcv8xpc,D-09,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qvptffkcdddxprcfrs9jwtm638h38c8lsdeheer,,none,A,background,weak,stable,
bc1qvpvfys93dcf2fpfpcsp62q08d3d7u7f4205t7h,,none,A,background,weak,stable,
bc1qvq09dxk8v2l4gkg6xjanfpfqyna3sleuvfa4zr,,none,A,background,weak,stable,
bc1qvq0ggcy0cdezrdee7sjp8an7pn7g6jr3zxsy9k,,none,A,background,weak,stable,
bc1qvq0ggcy0cdezrdee7sjp8an7pn7g6jr3zxsy9k,G-01,scenario_instance,G,scenario_core,strong,churning,network
bc1qvq5vg7knqav5xc5cyjp80zhfkcq58a2kltt8gk,,none,A,background,weak,stable,
bc1qvq6n7qyte2n9g9spsfem7x4qs28j6lvvndw23c,,none,A,background,weak,stable,
bc1qvq90grg84e2nfskr990y3w4qx4nhp9aeper5qf,,none,A,background,weak,stable,
bc1qvqaw5yvhdzae5l3tswr6jmcdzv6d4734r0tw9v,,none,A,background,weak,stable,
bc1qvqaw5yvhdzae5l3tswr6jmcdzv6d4734r0tw9v,D-08,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qvqsklesdt9va2g7zgnd60xps5tk3lt4q0tu0dn,,none,A,background,weak,stable,
bc1qvqwh4fard9zcp55t2yaafk766qx4q3juzyzhrf,,none,A,background,weak,stable,
bc1qvqytqf87930lyttdm3ak2zkkjntv84ydf6lspp,,none,A,background,weak,stable,
bc1qvr0xuaxyvpg0tu67tc5rnaka2mgjahevx39utz,,none,A,background,weak,stable,
bc1qvr0xuaxyvpg0tu67tc5rnaka2mgjahevx39utz,G-10,scenario_instance,G,scenario_core,weak,churning,network
bc1qvr28l2casqpgm9mucnyj93dzq9hs2490as00hx,,none,A,background,weak,stable,
bc1qvr5w4eq546gxywncmt2khddnnxn0qfxjtrc6pv,,none,A,background,weak,stable,
bc1qvr5w4eq546gxywncmt2khddnnxn0qfxjtrc6pv,H-02,dense_community,H,scenario_core,weak,stable,graph
bc1qvr90khar0ux604v37nw8st94znfvaln2vf7zsh,,none,A,background,weak,stable,
bc1qvraeac9dtrpjfzcrqc35vqfqsadrwr948pud27,,none,A,background,weak,stable,
bc1qvrar3d5fy0arq34t0e927fpneyqcqyvg3h6n50,,none,A,background,weak,stable,
bc1qvrar3d5fy0arq34t0e927fpneyqcqyvg3h6n50,H-05,dense_community,H,scenario_core,weak,stable,graph
bc1qvrcaz9yjjhey2ezdtc8pmr5r4x5zqc32ckkuh2,,none,A,background,weak,stable,
bc1qvrf3880d2wg36q55e5mng4gvkm3um2an0xa7ug,,none,A,background,weak,stable,
bc1qvrf3880d2wg36q55e5mng4gvkm3um2an0xa7ug,D-06,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qvrq3ehynkz3hacx35hlgdyandx6s2lvmxrwm9p,,none,A,background,weak,stable,
bc1qvrqszpulcrmm4wvk827zj3qqc7egcymtaz7y2a,,none,A,background,weak,stable,
bc1qvrtdyt7ervn055ryx2mcd8peg3hn2ej26q306h,,none,A,background,weak,stable,
bc1qvru7kvlkx0m2g853tgrkx3zalnjvl88y4wrmkv,,none,A,background,weak,stable,
bc1qvrw2ceejryxz4qy34szpfs3llugysn034cyatd,,none,A,background,weak,stable,
bc1qvrx30hf8kael85ej8j6ml6f9ze2hzaxzrsydv2,,none,A,background,weak,stable,
bc1qvrx30hf8kael85ej8j6ml6f9ze2hzaxzrsydv2,C-12,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qvs48ec0ma5gfar9m4e2r5xphjr2geu9u7f42ha,,none,A,background,weak,stable,
bc1qvs6xq9fl005zzxmgh03jp6f0pr443lwazzc080,,none,A,background,weak,stable,
bc1qvs774kw9447lx9c76wwcvl8v8665v6zyd4c5wq,,none,A,background,weak,stable,
bc1qvscjdtk666r9nf75reclzjsy7yngt9r0ghu8m6,,none,A,background,weak,stable,
bc1qvsh3mh08ttql5q55e8wtame6pyqs55pzz5c3t4,,none,A,background,weak,stable,
bc1qvsh3mh08ttql5q55e8wtame6pyqs55pzz5c3t4,F-09,common_input_entity,F,scenario_core,strong,stable,graph
bc1qvshnkzw6m6xntdh6a2t2lvhx8w74yyvvrdfkmz,,none,A,background,weak,stable,
bc1qvshtsgp4f0hnkltxdxyshjvcuulfupphtqc5c9,,none,A,background,weak,stable,
bc1qvsw8h7ezvxrue25c2hkrmayrct2tx2cp9llj8p,,none,A,background,weak,stable,
bc1qvszrsvce9grmt9zsvxqs6ht4gmwcs029svuy4w,,none,A,background,weak,stable,
bc1qvt09c45k7jyu99rqheq0txqkdk7j6sjrlamzkh,,none,A,background,weak,stable,
bc1qvt0ee4vf5ekas37pclpqv9a7ewajwhr0wrs8pm,,none,A,background,weak,stable,
bc1qvt24d2xdj5muyv7r4skxhhx73g2np5y4muzkpd,,none,A,background,weak,stable,
bc1qvt4e6dxt3ukakq6y6vlcapxjpq8u3mecxg2a6u,,none,A,background,weak,stable,
bc1qvt56tkkqr6vvztt442892ejandfds63am5e7zt,,none,A,background,weak,stable,
bc1qvt5gmlseshaf0yvgh6kkqs2zmkjlht7r57zvva,,none,A,background,weak,stable,
bc1qvt6gxy8ugf8s77p2fqvf8z0w93ujvqvnv26fvc,,none,A,background,weak,stable,
bc1qvt6mh7hd6d3w5ph4v4u9xah9se3x5r295apftv,,none,A,background,weak,stable,
bc1qvt6mh7hd6d3w5ph4v4u9xah9se3x5r295apftv,D-15,scenario_instance,D,scenario_core,weak,stable,"flow,transaction,temporal"
bc1qvt739d5nh7m0ztt9946shyhhp07eytck9qwztw,,none,A,background,weak,stable,
bc1qvt7dhwx4hantfecffzvngqn6slh3hw6k67mgw0,,none,A,background,weak,stable,
bc1qvtdxnn3hav8q00pkfu4mjp45mjwhzqe4ntcmv3,,none,A,background,weak,stable,
bc1qvtdxnn3hav8q00pkfu4mjp45mjwhzqe4ntcmv3,D-08,scenario_instance,D,scenario_core,strong,stable,"flow,transaction,temporal"
bc1qvtgr9pq2aqmwjw586xnemmkxvfyszjg2u93zn3,,none,A,background,weak,stable,
bc1qvtvfxs9p6kwcr7gqzuxyhsdph8j748un2upqel,,none,A,background,weak,stable,
bc1qvu0tdc7z9xgm387djrjzssjh08e603zudakc65,,none,A,background,weak,stable,
bc1qvu0tvfv8jq26ft0n0tpnz2fv0x4yx95r34z23k,,none,A,background,weak,stable,
bc1qvu0tvfv8jq26ft0n0tpnz2fv0x4yx95r34z23k,H-06,dense_community,H,scenario_core,weak,stable,graph
bc1qvu2e2hapralxnua2gud7sk296xsd8rafj54xj4,,none,A,background,weak,stable,
bc1qvu2e2hapralxnua2gud7sk296xsd8rafj54xj4,E-04,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1qvu2unu04r8z0utyqghneknl0xjn558hqquu69d,,none,A,background,weak,stable,
bc1qvu43uvw56hjyuscvdf2amnymuz8kv2cfrakf3l,,none,A,background,weak,stable,
bc1qvu4pralpa7645ywqqlsffaudnlytd4jmvfmz6s,,none,A,background,weak,stable,
bc1qvu4pralpa7645ywqqlsffaudnlytd4jmvfmz6s,D-15,scenario_instance,D,scenario_core,weak,stable,"flow,transaction,temporal"
bc1qvu88qgn86m56vn6kmkmdylhpsnh66s65kymdp4,,none,A,background,weak,stable,
bc1qvuage746ckfgqh6ef2j84hqw5cqj2f3sftl8j4,,none,A,background,weak,stable,
bc1qvud22v9ahvtecv2p6j6p3jgz3znp07rljlq97p,,none,A,background,weak,stable,
bc1qvud8ar74gappjdcw6x8gzag96pgm560fp24eta,,none,A,background,weak,stable,
bc1qvuehe985t0jxddcg4z76ufhfar8f9mfhtj8xaz,,none,A,background,weak,stable,
bc1qvunc46ekqzfpqqu56q7lu9jrp6n2ws7ym82c8t,,none,A,background,weak,stable,
bc1qvunc46ekqzfpqqu56q7lu9jrp6n2ws7ym82c8t,E-06,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1qvurd0cekjws5u5zhz20gshxe3vd3unr56r7g5c,,none,A,background,weak,stable,
bc1qvurd0cekjws5u5zhz20gshxe3vd3unr56r7g5c,G-09,scenario_instance,G,scenario_core,weak,churning,network
bc1qvut7k9ylrfe6cn6l5tatjle8k0y4ttlrxf5m9p,,none,A,background,weak,stable,
bc1qvuu3em53p888l2tqqltw86zmu2w5xvppqy8ak9,,none,A,background,weak,stable,
bc1qvuuk9fpq8z7g0f8evnegxusuugcdlxxq7ndm3l,,none,A,background,weak,stable,
bc1qvuv6u2g8adzc49j4pzue4fqje3qjnwcgqla9hz,,none,A,background,weak,stable,
bc1qvuxe5lwdxp28wagyvc9h3956sm3c3uu7xtgjf6,,none,A,background,weak,stable,
bc1qvuzdjgwmc2539w9ne5ahmhnf0nr06mrttc9hv2,,none,A,background,weak,stable,
bc1qvv3ac7hpfffecenffdkt9g0z6kjuhlvgl57erk,,none,A,background,weak,stable,
bc1qvv8l269qpf3sxdms0f684v64f3yvvt5fy5t2za,,none,A,background,weak,stable,
bc1qvvkpz25gmfe70s9nc5pg5cv0ufsqzlk9wc4hpf,,none,A,background,weak,stable,
bc1qvvw7s78g9ycgs2ls2580cv4wp7pu9z0g7mumsd,,none,A,background,weak,stable,
bc1qvvww38zam9rr3wkcgh0hqwgj2zaadr9wau0p65,,none,A,background,weak,stable,
bc1qvvww38zam9rr3wkcgh0hqwgj2zaadr9wau0p65,C-04,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qvvz6dle3aeru9hmedggx075m8c7sc8wp0rnsa6,,none,A,background,weak,stable,
bc1qvw20c7dcjprhm9pz9xupv03muhpppusp7atel0,,none,A,background,weak,stable,
bc1qvw20c7dcjprhm9pz9xupv03muhpppusp7atel0,E-02,scenario_instance,E,scenario_core,weak,stable,"structure,graph,flow"
bc1qvw20c7dcjprhm9pz9xupv03muhpppusp7atel0,H-02,dense_community,H,scenario_core,weak,stable,graph
bc1qvwaqdcxsvdsv37efcqazldx0y7xf9y05amk4zj,,none,A,background,weak,stable,
bc1qvwcfgv3almxnucjqe6t9dmt3lu6dew4p2vgyj5,,none,A,background,weak,stable,
bc1qvwcfgv3almxnucjqe6t9dmt3lu6dew4p2vgyj5,G-05,scenario_instance,G,scenario_core,weak,churning,network
bc1qvwcznltpfh4rj54qw54trt9qpsjhxtkvuka8u5,,none,A,background,weak,stable,
bc1qvwdvz2jgghxput65zu0fnelk059fjl7cgxk254,,none,A,background,weak,stable,
bc1qvwlenl292na5sshxcgvhfqv7c838zgtz62muyk,,none,A,background,weak,stable,
bc1qvwmchh25qzm46sv72hxxfsrxfvdflwrmxj93fh,,none,A,background,weak,stable,
bc1qvwmhxa7ekrcd8t222ltqwzzz5yd5typklru95t,,none,A,background,weak,stable,
bc1qvwpmd0me22xtmafv3wdn3mcn30m07rh2mcz29e,,none,A,background,weak,stable,
bc1qvwulnu6gqqckkeuwyznp3069j62fakmugj49n8,,none,A,background,weak,stable,
bc1qvwulnu6gqqckkeuwyznp3069j62fakmugj49n8,F-03,common_input_entity,F,scenario_core,weak,stable,graph
bc1qvwv3utpu3pw3w8h2d6vn739m7t8d6v74plm4uz,,none,A,background,weak,stable,
bc1qvwvw08xypuf9epzcl2xtprwvatt470pstvvzug,,none,A,background,weak,stable,
bc1qvwyhqjxpqwewhzjqs7cemply3fc69dxxs8zesl,,none,A,background,weak,stable,
bc1qvwzk6zttkhl8qr7hlcmnalycj3cckehrkdxtqz,,none,A,background,weak,stable,
bc1qvx3av6gcjxysmr2fy5nn7e62hnjn309gkjyej9,,none,A,background,weak,stable,
bc1qvx57tsmxcjcdu7vr6q4eq27l3t7ysj5kgsmpg5,,none,A,background,weak,stable,
bc1qvx8zgs6ufewwakwqppcztdfhy8nwz7ff0lpy8k,,none,A,background,weak,stable,
bc1qvxeheh86fh82dhpr57evqzyudah9udha4qs4kp,,none,A,background,weak,stable,
bc1qvxeheh86fh82dhpr57evqzyudah9udha4qs4kp,E-04,scenario_instance,E,scenario_core,strong,stable,"structure,graph,flow"
bc1qvxkz79pechqwkmk6z4ey4a8hxztzf6rpz9vz4k,,none,A,background,weak,stable,
bc1qvxlxydv4jtcy4vw8utafdjv97ga6jukhmmwvnh,,none,A,background,weak,stable,
bc1qvxmtdx9w0tjfd5yntaa9cs0lgdal2lv4vjpfln,,none,A,background,weak,stable,
bc1qvxmtdx9w0tjfd5yntaa9cs0lgdal2lv4vjpfln,F-04,common_input_entity,F,scenario_core,strong,stable,graph
bc1qvxpysk4kpx30tkj30qtqxngaydqr4e509fll9j,,none,A,background,weak,stable,
bc1qvxrmn9tuve79g32ctrs0dxkj2a8gwfddpdfrfk,,none,A,background,weak,stable,
bc1qvxrmn9tuve79g32ctrs0dxkj2a8gwfddpdfrfk,C-12,scenario_instance,C,scenario_support,weak,stable,"flow,temporal"
bc1qvxu2h2408zdnu3vslmdlssxwkwq7f5gg6g0hl5,,none,A,background,weak,stable,
bc1qvxv6p8krura659qp02nmhgw4ac74q0u3vcgydg,,none,A,background,weak,stable,
bc1qvxvec0g5clzwt2kjpwmzgv537ek4wnxlyt3tdn,,none,A,background,weak,stable,
bc1qvxx2p9lz0xf888dnudjvh4v0q0lgmmm9dedtlu,,none,A,background,weak,stable,
bc1qvy0n3tkzjv9sjut96f0paj7a3kdr802ktv0356,,none,A,background,weak,stable,
bc1qvy584z0r7ynpg0edlczjnqd0tv0rc4vvs9n894,,none,A,background,weak,stable,
bc1qvy584z0r7ynpg0edlczjnqd0tv0rc4vvs9n894,C-02,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qvy59rl4w7afq6carpppumtk5a3xca3du0y5tta,,none,A,background,weak,stable,
bc1qvydj784j8z9m8aj56q07lr05phhxf7esw4jfd5,,none,A,background,weak,stable,
bc1qvydz80mg2uwtze0ylqrcw2y02w4nuw8v70ytsx,,none,A,background,weak,stable,
bc1qvydz80mg2uwtze0ylqrcw2y02w4nuw8v70ytsx,C-02,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qvygt2jlltv7lxylma0hywukrq82c0kn9psud20,,none,A,background,weak,stable,
bc1qvymdxwfyl7qyjwxp5ffzhnaw8k9l4afdz2ey58,,none,A,background,weak,stable,
bc1qvyncvm2utpsg4xhg70uha7ngckqte69gwhjd8t,,none,A,background,weak,stable,
bc1qvyt22dw0ncfv2crs3y4dvjf27ux0xycae9usd3,,none,A,background,weak,stable,
bc1qvyuk2af75yfa8g5pads3umlrh67yy0epycmpz3,,none,A,background,weak,stable,
bc1qvyxmt4w4kxeruek0azd67jmvkm63s3fv4g59n7,,none,A,background,weak,stable,
bc1qvz8qn34h0sv7jz922c3f6xytszk9u3k3a974jt,,none,A,background,weak,stable,
bc1qvz9adf3y0mv4tcv4fsy75xdmrqvj8nv942jxnu,,none,A,background,weak,stable,
bc1qvz9adf3y0mv4tcv4fsy75xdmrqvj8nv942jxnu,D-10,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qvza9n7angqzqw3x3wt0z05trzlpk4nfhzah66e,,none,A,background,weak,stable,
bc1qvza9n7angqzqw3x3wt0z05trzlpk4nfhzah66e,H-02,dense_community,H,scenario_core,weak,stable,graph
bc1qvzgw2q8mrvs5c6ajl0e5q0vz6whhnvn9sq78gs,,none,A,background,weak,stable,
bc1qvzmyhlxzqeuk6qmf0zzjcq0mv6r3dmyh78acfz,,none,A,background,weak,stable,
bc1qvzmyhlxzqeuk6qmf0zzjcq0mv6r3dmyh78acfz,D-03,scenario_instance,D,scenario_support,weak,stable,"flow,transaction,temporal"
bc1qvzqsdvpdgllkcnm7q4486tc5f9q44ky2mt4mv4,,none,A,background,weak,stable,
bc1qvzrh2thyretufsc9qeus4gfut32zh0jcwq30tz,,none,A,background,weak,stable,
bc1qvzrh2thyretufsc9qeus4gfut32zh0jcwq30tz,B-05,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qw0200tw4lqctk3nzkjgsc3xe9ms02mq008mcw2,,none,A,background,weak,stable,
bc1qw03vrtmpett4lvrc6uck6jqv9r4j2ct6y8lkac,,none,A,background,weak,stable,
bc1qw03w8wlr4l67ye7m5wwyfj6f8w4rxt6rzq50xm,,none,A,background,weak,stable,
bc1qw05atnu2zuzad9wm4kzf3m6yk6a8c72ea5wy0g,,none,A,background,weak,stable,
bc1qw07x2r2dh6ywtyhw9rfuv76yxy33sk3x29almj,,none,A,background,weak,stable,
bc1qw08ns4ttfv00y3sum6cxjlhdaneafwzhxuuh9w,,none,A,background,weak,stable,
bc1qw0ahl6afwu530ceydmq4pkzgvgpxm09mnmzy2e,,none,A,background,weak,stable,
bc1qw0fe8uq2mcygcp5ddeqspf4cgnplg688tzvccv,,none,A,background,weak,stable,
bc1qw0g8mh5wl5xtc2mqe4wsgzuzcrw08rvhltrqwz,,none,A,background,weak,stable,
bc1qw0gvl4rdyvl00gtp6xac2saxl04mj4recu5f8l,,none,A,background,weak,stable,
bc1qw0hp24jldh76dnvt0vccp6j45sx80wprngcvwl,,none,A,background,weak,stable,
bc1qw0mefx88ev4ca73gje2ewmstzj9ppp3p30t9um,,none,A,background,weak,stable,
bc1qw0nu5klqwelgt7msw5h5pddd3zgcucu0v62dp9,,none,A,background,weak,stable,
bc1qw0p9wqcweq5ssadr4mc4zzp2fnd37c9gk9ff7n,,none,A,background,weak,stable,
bc1qw0qkw4g3wa99crt6jsurf43f6h4uaaz7dn8zut,,none,A,background,weak,stable,
bc1qw0qsptr0zzsjf73waqnuf9z9rmj5k9a09qsar0,,none,A,background,weak,stable,
bc1qw0rdfne8xlzncpkywxkp25h02a4xktsh8h6k49,,none,A,background,weak,stable,
bc1qw0szl79yk9lhprlcldvxh635r8ya6gd5xfcjgn,,none,A,background,weak,stable,
bc1qw0vdvdxatg84ulupkv70ld2lt260xtue69pecc,,none,A,background,weak,stable,
bc1qw0zc58ns3mszuef2x5cyt6kg2uqpfzkqraxhg8,,none,A,background,weak,stable,
bc1qw24hrmnwl0ucdxpc669zzf28h6mns078dwj7s0,,none,A,background,weak,stable,
bc1qw24rlj6zylftap3h8uz9qlfvr0z5yxuspvv2mx,,none,A,background,weak,stable,
bc1qw24rlj6zylftap3h8uz9qlfvr0z5yxuspvv2mx,B-07,scenario_instance,B,scenario_core,strong,stable,temporal
bc1qw24rlj6zylftap3h8uz9qlfvr0z5yxuspvv2mx,C-09,scenario_instance,C,scenario_core,strong,stable,"flow,temporal"
bc1qw26nsa3wanzwedl7hkjpsxnenhaprzldkj7lwm,,none,A,background,weak,stable,
